Click Time,Install Time,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Site Id (af_siteid),Cost Per Install (af_cpi),Country Code,City,IP,WIFI,Language,Appsflyer Device Id,Customer User Id,IDFA,MAC,Device Name,Device Type,OS Version,SDK Version,App Version,Sub Param 1 (af_sub1),Sub Param 2 (af_sub2),Sub Param 3 (af_sub3),Sub Param 4 (af_sub4),Sub Param 5 (af_sub5),Click URL,Contributor 1,Contributor 2,Contributor 3
2014-12-20 00:43:00,2015-01-15 19:07:24,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Chiang Rai,118.172.77.117,Yes,en-TH,1419061418000-706605,18f4fe9d-83d3-41ca-8260-434c8706723d,40393428-807E-40AD-BCA3-6794AB99808B,,LhungLhing,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:44:00,2015-01-15 19:03:16,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Nonthaburi,27.130.216.65,Yes,th-TH,1421372662000-3644758,,0BE23D17-8D33-4BFD-A5E5-2E9CB363283E,,Narin Yokza,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:54:00,2015-01-15 19:03:12,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,124.120.179.44,Yes,th-US,1421373331000-6614556,,1289B909-5F1B-447D-8DCD-600B0B121DBC,,Oaii,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:36:00,2015-01-15 18:58:55,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,202.28.38.125,Yes,th-TH,1421372167000-4578609,,7C010C17-9C83-4FB5-8407-1114FE6F2FA1,,LeftRooM,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:52:00,2015-01-15 18:54:51,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,182.52.32.115,Yes,th-TH,1421373145000-379285,,E804273F-B5DD-4C44-BDED-4EC468AA2689,,iPhone ของ Administrator,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-14 23:45:00,2015-01-15 18:54:30,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.137.112,No,th-TH,1421304410000-4349184,,7DBD0832-C9EE-434F-994B-11C627B6FEE8,,iPhone ของ อภิวันท์,iPhone 5s,7.0.4,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:43:00,2015-01-15 18:51:10,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,180.183.7.135,Yes,th-TH,1421372587000-5828400,,AF20B225-3096-4497-8349-B0F51DE9CDA7,,Gay Maxim,iPhone 5s,7.0.4,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-16 13:09:00,2015-01-15 18:45:20,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.200.228,No,th-TH,1417103797000-5712804,b9f01c31-b190-4a1f-8d57-3d7ad6b861a0,FB7DC469-1606-41DD-8F3A-62B64903AAC3,,iPhone ของ Kritsada,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-06 16:58:00,2015-01-15 18:40:57,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.115.115,No,th-TH,1421366540000-2860549,,FFF28554-7A3D-4D2D-9E49-4D6E14AC7DFC,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:16:00,2015-01-15 18:27:24,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,180.183.10.135,Yes,th-TH,1421363832000-3578472,,024791C5-427D-4281-B088-D92E0818FD7E,,iPad,iPad 4,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:45:00,2015-01-15 18:26:57,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.15.86,No,th-TH,1421361946000-9037022,,3BF7CA78-53B1-420D-9621-24708BA192AE,,พ่ออาท😘😘แม่ต่าย😍😍ลูก,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:19:00,2015-01-15 18:24:04,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.6.199.112,Yes,th-TH,1421371178000-5092173,,5D52627A-F5C9-41A9-8650-161B3005A117,,iPhone ของ Kalaya,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 18:09:00,2015-01-15 18:23:09,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.174.104,No,th-TH,1421370565000-7042732,,66860FD6-041F-4FDC-9D2A-9BA5187E7209,,"Nook""bots",iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 13:33:00,2015-01-15 18:20:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,223.204.166.218,Yes,th-TH,1421354047000-6460021,,03F359BE-EE75-4AA9-9E5C-88BF84474406,, @-@''Ball_Kittisak79..@--@,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:20:00,2015-01-15 18:16:26,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,183.89.187.43,Yes,en-TH,1421360438000-8095736,,18260A6E-9D42-4C8A-9B41-10EFE36F2AA1,,iPhone6Plus,iPhone 6 Plus,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:19:00,2015-01-15 18:15:40,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.126.53,No,th-US,1421363969000-5295952,,FD4C2957-CDB3-4022-9536-35C91509849A,,iPhone ของ center phone,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:31:00,2015-01-15 18:08:04,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.1.194.68,Yes,th-TH,1421368279000-5368616,,7EA14B22-6A2B-4A2B-85B4-9BB5AA033002,,iPhone,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 02:45:00,2015-01-15 18:02:57,,Facebook Ads,AUS - iOS - iPhone - Graphic,,,AU,N/A,120.16.7.138,No,en-AU,1421318717000-2051874,,0ADCFCFA-28CA-4E10-AE30-6EF6AC5B872F,,Stephanie Johnson’s iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:12:00,2015-01-15 17:59:01,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.176.211,No,th-TH,1421367209000-4667213,,4ACA3EEF-6E6B-4086-AD22-0B5F1AC7EDC2,,Ahund_wawa,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-29 13:17:00,2015-01-15 17:52:58,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.49.250.2,Yes,th-TH,1419884284000-7970962,05041d57-8eab-4fef-a975-807e1ee770f2,57CAD569-D68F-43A4-B8BC-5ABDAE1EDBD4,,MJ,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:34:00,2015-01-15 17:52:46,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,CN,N/A,134.196.10.208,Yes,th-TH,1421368457000-9880800,,A78235D3-F62C-4E2F-B796-9B34D6DEB5A6,,iPhone ของ สถาพร,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:13:00,2015-01-15 17:51:17,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Ayutthaya,125.26.166.200,Yes,th-TH,1421367238000-2505644,,008FAE0E-B66B-42CB-AC23-BA2F8B1CF44B,,@THITINAN NHUNDEE,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:45:00,2015-01-15 17:49:42,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.178.8,Yes,th-TH,1421369121000-7249395,,A25A970F-5F18-44AB-A018-04EDA4B8718A,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-05 18:39:00,2015-01-15 17:43:16,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,101.108.248.189,Yes,th-TH,1420508380000-6195350,45a39b1d-a332-4da7-9967-0ec9f32d1744,72F31A8E-DC61-4CB4-85D5-9228213DE58C,,Benjamin's iPad,iPad4;7,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-08 16:14:00,2015-01-15 17:43:05,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,118.172.30.13,Yes,en-TH,1421368809000-5724617,,4C4AEE3F-11EB-419E-A709-7CD57FA5F826,,Nattycnx,iPhone 5,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:10:00,2015-01-15 17:36:26,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.78.199,No,th-TH,1421363408000-8727653,,538BDA97-D1DF-45E7-B232-36B601D5DD07,,iPhone,iPhone 4S,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:42:00,2015-01-15 17:36:14,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.176.6,No,th-US,1421365409000-6009006,,2C9B0D3F-0334-4E12-8B6C-3E9D9C614316,,JOEY iPhone,iPhone 4,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:45:00,2015-01-15 17:34:30,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,101.109.54.130,Yes,th-TH,1421365781000-9529704,,500E03B5-AE30-433C-93BC-06A6A5AA6C24,,App_เฮงบางแสน,iPad 2,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-11 09:47:00,2015-01-15 17:24:47,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.202.227,No,th-US,1421351442000-9329595,,895BAD90-2409-4C4A-81CF-01157DC993AC,, iPhone5 s,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:55:00,2015-01-15 17:20:40,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,119.76.11.237,Yes,th-TH,1421366158000-2818870,,4B612433-3373-4725-9637-83C491114368,,iPhone,iPhone 5s,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 13:45:00,2015-01-15 17:20:38,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,118.173.6.124,Yes,th-TH,1421354762000-3220492,,156118AC-DFE4-4AA2-95FD-8DE950DB1565,,iPhone ของ โสภิตา,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:01:00,2015-01-15 17:17:47,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.45.141,No,th-TH,1421366542000-7605844,,2C9B2594-73FE-4049-B81A-CCA1CFE7C659,,iPhone,iPhone 5,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:22:00,2015-01-15 17:17:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.238.80,Yes,th-TH,1421360630000-7862607,,C6381032-82BF-4BB6-9AE2-7C55FC88EA0C,,iPhone ของ รวมพร,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 17:05:00,2015-01-15 17:11:22,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,223.204.248.236,Yes,th-US,1421366835000-5839966,,0361B953-5027-4CDD-B68B-D1139747A676,,iPhone ของ Aung,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:58:00,2015-01-15 17:04:17,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.166.207,No,th-KH,1421366319000-2684054,,CB182142-9E85-49B1-AF81-50CE30A35EC4,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:34:00,2015-01-15 17:03:46,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,171.97.87.41,Yes,th-TH,1421364916000-2458644,,A67DB21D-2148-416C-8F1C-BEFF3E7F6000,,Pangmuchii's iPhone,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-03 07:11:00,2015-01-15 16:58:41,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.47.194,No,en-SG,1420294322000-3470607,0570eca0-8daa-4229-901e-63b82991ad1d,A9939F71-A92E-4034-9AED-192206834C1C,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:10:00,2015-01-15 16:56:31,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.101.129.139,Yes,th-TH,1421359830000-3699316,,01BD1C59-EFD6-4756-B101-EC3848D3F5ED,,iPhone ของ Nanthida,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-17 14:27:00,2015-01-15 16:54:14,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.172.96,Yes,th-TH,1418851684000-2023300,12d0f1d1-65db-4fd5-bf06-c35d462c1403,05737A35-5755-4BA9-BF28-0C5E1792303B,,iPhone ของ True,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:45:00,2015-01-15 16:52:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Udon Thani,114.109.26.210,Yes,th-TH,1421365509000-7969731,,9EDEF563-93DD-4C15-AA18-238D504DF3EC,,iPhone 5S ของ Mywit,iPhone 5s,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:35:00,2015-01-15 16:51:04,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.145.176.22,Yes,th-US,1421364961000-6222021,,AF5E6D00-5F1D-48D1-A8E8-593A91072DF3,,iPad,iPad 2,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:28:00,2015-01-15 16:50:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.35.239,Yes,th-TH,1421360952000-2393710,,53047E8A-3852-4BB9-B0B9-29FC7C1C3ABA,,iPad,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-05 00:41:00,2015-01-15 16:50:35,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.1.212,No,th-TH,1420443692000-2659405,162c5638-cf36-44a0-af74-5707d3b2021c,09CF6E55-7B22-4B6E-9892-F38D3F35DDD3,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 09:42:00,2015-01-15 16:45:58,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.33.1,No,th-TH,1421340167000-4165260,,174EF85D-2645-4693-820F-E2AA5C9C6A48,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 14:55:00,2015-01-15 16:43:39,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.170.184,No,th-TH,1421359826000-8582935,,D46C84B8-2707-43EC-940B-E8AAA3CC411F,,peniPhone,iPhone 4S,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-24 16:07:00,2015-01-15 16:41:54,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.4.33.195,Yes,th-TH,1421363764000-643167,,7C8AA1B8-679A-42E6-A977-74D1B2DFB77A,,Administrator’s iPhone,iPhone 4,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:34:00,2015-01-15 16:36:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.229.206.175,No,th-TH,1421361273000-6090410,,6C7DE126-9B7E-4642-878F-463EC0365E6B,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:03:00,2015-01-15 16:34:54,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.146.202,No,en-TH,1421359413000-1385339,,19CF6EA0-B12C-4BFF-AA54-F0B2061A58D2,,Nu'bowbo,iPhone 6,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 03:30:00,2015-01-15 16:34:11,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,101.109.181.48,Yes,th-TH,1421317846000-6187142,,52C580E6-5AB5-4889-B23A-ED0831E057F6,,iPhone,iPhone 5c,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:30:00,2015-01-15 16:33:04,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.145.157.204,Yes,th-TH,1421364661000-542259,,7D818C49-9228-4238-AD60-5ECE1A2644E1,,Gkg,iPhone 6 Plus,8.0,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:15:00,2015-01-15 16:31:28,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,180.183.56.97,Yes,th-TH,1421363751000-5811391,,334B0003-CCFC-493F-989C-3B6396D519CB,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:21:00,2015-01-15 16:28:11,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,58.10.72.59,Yes,th-TH,1421364167000-964108,,6A3E5D02-7893-4C13-B7B8-A8CA260BEBD4,,iPhone,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-14 16:27:00,2015-01-15 16:25:21,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.65.204,No,th-TH,1421278047000-991116,,8D44BC0F-C826-404D-ABAD-9868349E16EC,,iPhone ของ CherryMobile1,iPhone 4S,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:20:00,2015-01-15 16:24:27,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.4.206.20,Yes,en-TH,1421364033000-4589708,,CEC6DB8D-4A14-4DE8-AFA3-172393C02AA3,,iPhone '(:-Patzy-;),iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 13:44:00,2015-01-15 16:23:37,,Facebook Ads,AUS - iOS - iPad - Graphic,,,AU,Perth,49.196.135.12,Yes,en-GB,1421358290000-59495,,7F523361-180B-4F07-BF8B-90923397C508,,cdubs iPad,iPad 2,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-11 15:50:00,2015-01-15 16:21:58,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.130.217.95,Yes,th-TH,1421016603000-1658742,,B65AB351-B001-4713-B77B-35831FAE3091,,iPad ของ Tachapong,iPad 2,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-14 15:03:00,2015-01-15 16:21:48,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,182.52.52.65,Yes,th-TH,1418594697000-4528844,fb54c1b5-9ee6-41e7-92e3-1eb4d35d38a8,B649DA75-787F-4A01-90E2-1D98441EE2D9,,iPhone ของ win7,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-19 09:01:00,2015-01-15 16:18:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,KR,Seoul,1.235.136.153,Yes,th-TH,1416420098000-5810357,d903dd59-eb6d-4e3e-b028-733bf7740961,8444F400-0181-4EBE-A76E-2D2C9BA3B754,,55,iPhone 5,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:43:00,2015-01-15 16:16:12,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.99.70,No,th-TH,1421361836000-3245621,,C05B0E8E-B8E9-4384-9856-D166DCA3E96D,,P'tui,iPad Air,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 16:03:00,2015-01-15 16:13:12,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.169.42.88,Yes,th-TH,1421363522000-6693027,,71CA72BF-EADB-4EDC-BC55-6D3AA22B9ED9,,THE NEW IPAD,iPad 2,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:18:00,2015-01-15 16:09:59,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,182.52.37.108,Yes,th-TH,1421360333000-1382694,,639C9767-882B-42AC-AF73-AEECD9AB86D9,,iPad ของ ASUS,iPad Air,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-14 14:04:00,2015-01-15 16:09:14,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.65.143,No,th-TH,1421269529000-4499756,,A58908A1-5DAF-45E4-849B-C050BAE45C8B,,iPhone,iPhone 6 Plus,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:51:00,2015-01-15 16:08:50,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Nonthaburi,110.168.39.105,Yes,th-TH,1421362211000-5059120,,A0ED32EB-610C-42D7-8015-5EF49A878435,,iPhone,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:52:00,2015-01-15 16:06:20,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.171.205.34,Yes,th-US,1421362389000-6978118,,6943D62E-AF23-45B2-931C-D26F9E506A6E,,iPhone,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-14 16:39:00,2015-01-15 16:03:01,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.21.95,No,th-TH,1421278779000-8424717,,F20FDAB6-E572-4201-84E4-D1291311CD27,,iPad ของ Win 8 Pro,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-11 12:13:00,2015-01-15 16:02:58,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.207.125,No,th-TH,1421003646000-8349164,,F96DB5E0-8792-4913-B49E-A96E64076789,,iPhone ของ Blue bie,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 13:14:00,2015-01-15 16:01:50,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.48.249.173,Yes,th-TH,1421352851000-4021827,,0B299F6B-F69A-4606-8ABA-C6B9B2326F57,,PlaiKashamas,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 11:29:00,2015-01-15 16:00:20,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,CN,N/A,134.196.74.222,Yes,th-TH,1421346593000-6020165,,BE9C1842-F1A7-4C6C-A56D-F4E8FACC7959,,Kkkki.,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:55:00,2015-01-15 15:58:02,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,110.77.150.10,Yes,th-TH,1421362534000-1764668,,BDA9479C-172E-4135-8870-4B0431D30F09,,iPad (2),iPad Air,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-21 00:31:00,2015-01-15 15:56:35,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.132.17,No,th-TH,1419910699000-3802976,5050c487-aa11-4fe8-9ce8-fc492873a922,7EC4A4B9-0C06-4104-AE9C-8E963B95F61E,,Faust,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:48:00,2015-01-15 15:55:53,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.10.197.1,Yes,th-TH,1421361812000-599243,,0D5AC5CE-2985-48AD-9001-A5BBEABCE88A,,iPhone,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-07 02:12:00,2015-01-15 15:52:59,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.4.248.65,Yes,th-TH,1421361580000-7617293,,8AEA7FF7-F6B5-490E-9590-3A3D9F0377DA,,Zero,iPad Mini 2G,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:35:00,2015-01-15 15:45:40,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,119.42.110.52,Yes,th-TH,1421361424000-2793373,,D1524E95-E194-4808-8184-B1365547D409,,iPhone,iPhone 4,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 15:12:00,2015-01-15 15:43:24,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.201.82,No,th-TH,1421357631000-9771908,,7E940385-655A-403C-BCE4-3C58C94F434B,,iPhone ของ Apassanan,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 14:27:00,2015-01-15 15:40:34,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.115.188,Yes,th-TH,1421357387000-549863,,FD7266B0-A29F-4D15-928F-30FC3DC13D42,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-05 15:11:00,2015-01-15 15:40:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,CN,N/A,134.196.48.55,Yes,th-TH,1420582303000-381888,99aebd59-d33b-4916-bfe6-8555d3d00af4,1017D9B6-7586-4F15-A0AF-ABBC0EF13797,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-22 03:31:00,2015-01-15 15:39:16,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.91.9,No,th-TH,1419244310000-4549521,4f31c420-436c-4c92-aa9b-ed52736a2bf7,29B08BD4-81B6-4A36-80BF-398F070ED589,,iPhone ของ USER,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-15 12:39:00,2015-01-15 15:38:59,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.73.77,No,th-TH,1421350835000-4912885,,59D4E4B0-F023-4315-A8A5-ED0F6FC4C11D,,iPhone ของ Sarawut,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
